number,latency,type,duration
4024,3259868,1,0
4025,3260482,1,0
4026,3261096,1,0
4027,3261711,1,0
4028,3262325,1,0
4029,3262939,2,0
4030,3263553,1,0
4031,3264168,1,0
4032,3264782,1,0
4033,3265396,1,0
4034,3266010,1,0
4035,3266625,1,0
4036,3267239,1,0
4037,3267853,1,0
4038,3268467,1,0
4039,3269082,1,0
4040,3269696,2,0
4041,3270310,1,0
4042,3270924,1,0
4043,3271539,1,0
4044,3272153,1,0
4045,3272767,1,0
4046,3273381,1,0
4047,3273995,1,0
4048,3274610,1,0
4049,3275224,1,0
4050,3275838,2,0
4051,3276452,1,0
4052,3277067,1,0
4053,3277681,1,0
4054,3278295,1,0
4055,3278909,1,0
4056,3279524,1,0
4057,3280138,1,0
4058,3280752,1,0
4059,3281366,1,0
4060,3281981,1,0
4061,3282595,1,0
4062,3283209,1,0
4063,3283823,1,0
4064,3284438,1,0
4065,3285052,1,0
4066,3285666,2,0
4067,3286280,1,0
4068,3286894,1,0
4069,3287509,1,0
4070,3288123,1,0
4071,3288737,1,0
4072,3289351,1,0
4073,3289966,1,0
4074,3290580,1,0
4075,3291194,1,0
4076,3291808,1,0
4077,3292423,1,0
4078,3293037,1,0
4079,3293651,1,0
4080,3294265,1,0
4081,3294880,1,0
4082,3295494,2,0
4083,3296108,1,0
4084,3307011,1,0
4085,3307625,1,0
4086,3308239,1,0
4087,3308853,1,0
4088,3309468,1,0
4089,3310082,1,0
4090,3310696,1,0
4091,3311310,1,0
4092,3311925,2,0
4093,3312539,1,0
4094,3313153,1,0
4095,3313767,1,0
4096,3314382,1,0
4097,3314996,1,0
4098,3315610,1,0
4099,3316224,1,0
4100,3316839,1,0
4101,3317453,1,0
4102,3318067,1,0
4103,3318681,1,0
4104,3319296,1,0
4105,3319910,1,0
4106,3320524,1,0
4107,3321138,1,0
4108,3321752,1,0
4109,3322367,1,0
4110,3322981,2,0
4111,3323595,1,0
4112,3324209,1,0
4113,3324824,1,0
4114,3325438,1,0
4115,3326052,1,0
4116,3326666,1,0
4117,3327281,1,0
4118,3327895,1,0
4119,3328509,1,0
4120,3329123,1,0
4121,3329738,1,0
4122,3330352,1,0
4123,3330966,1,0
4124,3331580,1,0
4125,3332195,2,0
4126,3332809,1,0
4127,3333423,1,0
4128,3334037,1,0
4129,3334652,1,0
4130,3335266,1,0
4131,3335880,1,0
4132,3336494,1,0
4133,3337108,1,0
4134,3337723,1,0
4135,3338337,1,0
4136,3338951,2,0
4137,3339565,1,0
4138,3340180,1,0
4139,3340794,1,0
4140,3341408,1,0
4141,3342022,1,0
4142,3342637,1,0
4143,3343251,1,0
4144,3343865,1,0
4145,3344479,1,0
4146,3345094,1,0
4147,3345708,1,0
4148,3346322,2,0
4149,3346936,1,0
4150,3347550,1,0
4151,3348165,1,0
4152,3348779,1,0
4153,3349393,1,0
4154,3350007,1,0
4155,3350622,1,0
4156,3351236,1,0
4157,3351850,1,0
4158,3352464,1,0
4159,3353079,1,0
4160,3353693,1,0
4161,3354307,1,0
4162,3354921,2,0
4163,3355536,1,0
4164,3356150,1,0
4165,3356764,1,0
4166,3357378,1,0
4167,3357993,1,0
4168,3358607,1,0
4169,3359221,1,0
4170,3359835,1,0
4171,3360449,1,0
4172,3361064,1,0
4173,3361678,1,0
4174,3362292,2,0
4175,3362906,1,0
4176,3363521,1,0
4177,3364135,1,0
4178,3364749,1,0
4179,3365363,1,0
4180,3365978,1,0
4181,3366592,1,0
4182,3367206,1,0
4183,3367820,1,0
4184,3378757,1,0
4185,3379371,1,0
4186,3379986,1,0
4187,3380600,1,0
4188,3381214,1,0
4189,3381828,1,0
4190,3382443,1,0
4191,3383057,1,0
4192,3383671,2,0
4193,3384285,1,0
4194,3384900,1,0
4195,3385514,1,0
4196,3386128,1,0
4197,3386742,1,0
4198,3387357,1,0
4199,3387971,1,0
4200,3388585,1,0
4201,3389199,1,0
4202,3389813,2,0
4203,3390428,1,0
4204,3391042,1,0
4205,3391656,1,0
4206,3392270,1,0
4207,3392885,1,0
4208,3393499,1,0
4209,3394113,1,0
4210,3394727,1,0
4211,3395342,1,0
4212,3395956,1,0
4213,3396570,1,0
4214,3397184,1,0
4215,3397799,1,0
4216,3398413,2,0
4217,3399027,1,0
4218,3399641,1,0
4219,3400255,1,0
4220,3400870,1,0
4221,3401484,1,0
4222,3402098,1,0
4223,3402712,1,0
4224,3403327,1,0
4225,3403941,1,0
4226,3404555,1,0
4227,3405169,1,0
4228,3405784,1,0
4229,3406398,1,0
4230,3407012,2,0
4231,3407626,1,0
4232,3408241,1,0
4233,3408855,1,0
4234,3409469,1,0
4235,3410083,1,0
4236,3410698,1,0
4237,3411312,1,0
4238,3411926,1,0
4239,3412540,1,0
4240,3413155,1,0
4241,3413769,1,0
4242,3414383,1,0
4243,3414997,1,0
4244,3415611,1,0
4245,3416226,1,0
4246,3416840,1,0
4247,3417454,1,0
4248,3418068,1,0
4249,3418683,2,0
4250,3419297,1,0
4251,3419911,1,0
4252,3420525,1,0
4253,3421140,1,0
4254,3421754,1,0
4255,3422368,1,0
4256,3422982,1,0
4257,3423597,1,0
4258,3424211,1,0
4259,3424825,1,0
4260,3425439,2,0
4261,3426054,1,0
4262,3426668,1,0
4263,3427282,1,0
4264,3427896,1,0
4265,3428510,1,0
4266,3429125,1,0
4267,3429739,1,0
4268,3430353,1,0
4269,3430967,1,0
4270,3431582,1,0
4271,3432196,1,0
4272,3432810,1,0
4273,3433424,1,0
4274,3434039,1,0
4275,3434653,1,0
4276,3435267,2,0
4277,3435881,1,0
4278,3436496,1,0
4279,3437110,1,0
4280,3437724,1,0
4281,3438338,1,0
4282,3438953,1,0
4283,3439567,1,0
